input_index,input_symbol,input_name,nuisance_variables,record_type,input_physical,threshold_normalized,conditional_exceedance_probability,log10_conditional_exceedance_probability,positive_hvi_fraction,mean_normalized_hvi,median_normalized_hvi,p90_normalized_hvi,p99_normalized_hvi,sampled_profile_maximum_normalized_hvi,selected_input_physical,selected_hvi_normalized,last_positive_input_physical,first_permanent_zero_input_physical,sample_count,iteration,training_count,normalization_maximum,positive_tolerance
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.00292864456462524,0.64208984375,-0.192404199478016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.00324422607917163,0.6396484375,-0.194058656648029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.00359381366380463,0.638671875,-0.194722208315545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.00398107170553497,0.63720703125,-0.195719440629493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.00441005945417674,0.63427734375,-0.197720801230765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.00488527357151939,0.63330078125,-0.198389976219713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.00541169526546464,0.63232421875,-0.199060183886523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.00599484250318941,0.62890625,-0.20141408928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.00664082785063484,0.62890625,-0.20141408928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.00735642254459641,0.6259765625,-0.203441927120995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.00814912746902075,0.62109375,-0.206842840991398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.00902725177948458,0.61572265625,-0.210614865730712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.01,0.61083984375,-0.214072642610373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0110775685050971,0.60791015625,-0.216160600872038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0122712523985119,0.603515625,-0.219311481550996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0135935639087853,0.599609375,-0.222131585498644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0150583635427984,0.59228515625,-0.22746915143722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0166810053720006,0.58642578125,-0.231786944900887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0184784979742229,0.5810546875,-0.235782990911262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0204696827180752,0.57763671875,-0.238345207675863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.022675431258708,0.5712890625,-0.243144090557632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0251188643150958,0.560546875,-0.251388064241838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0278255940220713,0.55029296875,-0.259406036257687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0308239923974514,0.5400390625,-0.267574825335114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.034145488738336,0.52490234375,-0.279921488052169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0378248990638938,0.51171875,-0.290968669656085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0419007910578666,0.49658203125,-0.304008999381049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0464158883361278,0.484375,-0.314818280149614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0514175182768393,0.46630859375,-0.331326580720047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0569581081073769,0.447265625,-0.349434478635943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0630957344480193,0.427734375,-0.368825846135712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0698947320727348,0.3974609375,-0.400705547414592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0774263682681128,0.36865234375,-0.433383000674605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0857695898590895,0.33544921875,-0.474373215244243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.0950118507318144,0.302734375,-0.518938262805539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.105250028527773,0.26318359375,-0.579741187117054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.116591440117983,0.22412109375,-0.649517266766532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.129154966501488,0.18408203125,-0.734988602098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.143072298919376,0.150390625,-0.822779235803349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.158489319246111,0.1103515625,-0.957221513156392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.1755676291275,0.08203125,-1.08602067057793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.194486243893736,0.05517578125,-1.25825150882037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.215443469003188,0.0390625,-1.40823996531185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.238658978685858,0.0244140625,-1.61235994796777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.26437611857491,0.0166015625,-1.77985103526154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.292864456462524,0.00927734375,-2.03257635135096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.324422607917163,0.0068359375,-2.16520191662556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.359381366380463,0.0009765625,-3.01029995663981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.398107170553497,0,-3.31132995230379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.441005945417674,0,-3.31132995230379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.488527357151939,0,-3.31132995230379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.541169526546464,0,-3.31132995230379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.599484250318941,0,-3.31132995230379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.664082785063484,0,-3.31132995230379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.735642254459641,0,-3.31132995230379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.814912746902075,0,-3.31132995230379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,0.902725177948458,0,-3.31132995230379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.66875,1,0,-3.31132995230379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.10775685050971e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.22712523985119e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.35935639087853e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.50583635427984e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.66810053720006e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.84784979742229e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,2.04696827180752e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,2.2675431258708e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,2.51188643150958e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,2.78255940220713e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,3.08239923974514e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,3.4145488738336e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,3.78248990638938e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,4.19007910578667e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,4.64158883361278e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,5.14175182768393e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,5.69581081073769e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,6.30957344480193e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,6.98947320727348e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,7.74263682681128e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,8.57695898590895e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,9.50118507318144e-08,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.05250028527773e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.16591440117983e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.29154966501488e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.43072298919376e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.58489319246111e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.755676291275e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.94486243893736e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,2.15443469003188e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,2.38658978685858e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,2.6437611857491e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,2.92864456462524e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,3.24422607917163e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,3.59381366380463e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,3.98107170553497e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,4.41005945417673e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,4.88527357151939e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,5.41169526546464e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,5.99484250318941e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,6.64082785063484e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,7.35642254459642e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,8.14912746902075e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,9.02725177948458e-07,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1e-06,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.10775685050971e-06,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.22712523985119e-06,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.35935639087852e-06,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.50583635427984e-06,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.66810053720006e-06,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,1.84784979742229e-06,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,2.04696827180752e-06,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,2.2675431258708e-06,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,2.51188643150958e-06,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,2.78255940220713e-06,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,3.08239923974514e-06,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
1,h,weld thickness,l;t;b,survival_grid,1.709375,3.4145488738336e-06,0.6865234375,-0.163344631619988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2048,130,149,13.8549516953896,1.38549516953896e-11
