problem,solver,solver_name,information_track,row_kind,dimension,evaluation_index,phase,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y1,Y2,C,audit_margin1,audit_margin2,audit_margin3,audit_margin4,is_pareto,normalized_Y1,normalized_Y2,ga_minimum_Y1,ga_range_Y1,ga_minimum_Y2,ga_range_Y2
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,32,adaptive,0.69160178847742237,0.91801011480212846,1,0.64971532499883666,0.22707099134908784,0.50920351113375273,0.45592507471326466,0.51182165737870389,0.46242427945900721,0.36379485932847511,0.82742601548658323,0.32531398083024676,1,-0.086437145704044024,,,,0,0.54614911003026789,0.21324890182250386,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,33,adaptive,0.61614890138132672,0.94484214985716619,1,0.64225279859164752,0.23152131405445572,0.49610739135303278,0.4053016094166324,0.46586374246663892,0.42917286231854673,0.38321184861438895,0.72775171993004362,0.39517975121755899,0,0.7308878632030591,,,,0,0.4796242519762951,0.25906529920697074,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,34,adaptive,0.85153571904085978,0.84110184107770192,0.34072344288715634,0.63148724351885166,0.60854696057844615,0.61099723817007101,0.26532871402792413,0.62884119993187348,0.65009995854037728,0.37409051976022756,1.1771773304687214,0.24807814714801463,0,0.36680547494401955,,,,0,0.7795809738168441,0.16259938305689717,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,35,adaptive,0.38813428299533842,0.72724752210899901,0.26040065587838324,0.3983108056736982,0.38763956741220279,0.083374250654471529,0.37197693552157368,0.64788336511199196,0.1906365136281036,0.52003556484163982,0.42923191305952157,0.76628855757743608,0,0.72293944208150218,,,,0,0.28038544454378123,0.50243008930090582,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,36,adaptive,0.36696201727539396,0.74432816613649266,0.24644697391428827,0.4036483603617243,0.33944360051295358,0.072043242895196605,0.37523195604048554,0.76354294698442837,0.18776262786259676,0.53198779886809999,0.40954011303760723,0.85095958302338026,0,0.70338705724699713,,,,0,0.26724269601497935,0.55795543922943369,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,37,adaptive,0.49671183869163632,0.75137955333849926,0.20941561251600016,0.46484134411607159,0.28878799864537619,0.11571736317736551,0.42170964852835408,0.55714953416107416,0.20886871374391019,0.51363459787289389,0.60184496226750539,0.59370282346602887,0,0.057464740321113261,,,,0,0.39559126097526892,0.38925225510394479,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,38,adaptive,0.35127008651068709,0.69378021462620498,1,0.33073746343351829,0.58879850001320744,0.059272182427124863,0.28812651151240598,0.39788480877257321,0,0.39256530646986088,0.52997480283495146,0.7201002206682624,0,0.055192307535525009,,,,0,0.34762350632126215,0.4721408190813558,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,39,adaptive,0.38605440515150669,0.73774329190122301,0.21924380143401453,0.39452819780376414,0.33952387467160983,0.084769261107021751,0.44412015731409293,0.63479988456797931,0.21768849060231515,0.53706953727064055,0.45025558707920671,0.77070033910641356,0,0.3780754097672111,,,,0,0.2944171156192914,0.50532323618219743,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,40,adaptive,0.30827088275009207,0.65178494683098431,0.29292939436495835,0.24745088418309397,0.41114278889394601,0.031455550442552868,0,0.48726096812168995,0.12612689641875546,0.25243293411931611,0.34465432804770318,0.77200906524565427,0,0.64077086573216946,,,,0,0.22393646934869255,0.50618146928448038,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,41,adaptive,0.73760465215854898,0.81977443199927669,0.95367878736716272,0.64709732729750524,0.29296601506221931,0.53094677539744795,0.46174381379812518,0.54456311414233816,0.47897254163686492,0.34489232878412107,0.86214206836832807,0.29556887235773882,0,0.70977896078404901,,,,0,0.56931938153564565,0.19374273016697757,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,42,adaptive,0.5328904768192223,0.77505045788336846,0.51391893364030383,0.53953615377220576,0.41643110877490846,0.43352675839634791,0.27885269747743474,0.43424514523629282,0.33583346613093951,0.3356102505440054,0.55461680851239747,0.47195506542810672,0,0.49158743603980781,,,,0,0.36407013301377189,0.30941281968355827,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,43,adaptive,0.58076102249990258,0.72208934142394909,0.76665568261082773,0.5600063179307273,0.50288514248451044,0.51423303846221102,0,0.38896841528937726,0.35620827294951196,0.31895981968857717,0.69051789874724223,0.42179155863819356,0,0.71957287909683121,,,,0,0.45477356549627052,0.27651672266002292,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,44,adaptive,0.44827587038979066,0.75287895839314722,0.45394867052185428,0.43122427041202011,0.23275934447635613,0.25937724541619034,0.33120725771110976,0.47003007066878366,0.30253499413994955,0.33667836190293315,0.4769653631479695,0.58390996368946702,0,0.15556907478881202,,,,0,0.31224381859929823,0.38283031840209458,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,45,adaptive,0.44048521096241561,0.71251977832559188,0.34224756307961796,0.41328974842428984,0.23408807047766808,0.17646323883384157,0.36905354752322067,0.55904917225960515,0.28082086364458547,0.42611566208876434,0.48659008829531314,0.63240716680659115,0,0.87238082245942039,,,,0,0.31866757580430743,0.41463369103695613,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,46,adaptive,0.40839601846867896,0.73312366745635527,0.48591336390179307,0.37406794043377117,0.34898291836146905,0.2304255894734796,0.22491835316418915,0.4068010577979963,0.27830117003752974,0.2349222068869419,0.41515262325885788,0.61546042257734068,1,-0.020943395754102694,,,,1,0.27098861108476158,0.40352039816584134,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,47,adaptive,0.87205542490354049,0.80985828357190581,0.26819336265344235,0.62250964633347783,0.62897117644494738,0.63610658524429764,0.259880925413007,0.68311832047299215,0.77388846182287152,0.48180321048546199,1.2635391358962125,0.21575220360517258,0,0.5182927312913197,,,,0,0.83722077769275649,0.1414007579365241,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,48,adaptive,0.87409198566743596,0.80808599585109453,0.27022101496521006,0.63008488484945702,0.62958512782280274,0.6488692301094986,0.18776728262607123,0.68146896759109621,0.80281219777133306,0.51808049314843629,1.3105811448412887,0.20471861068719063,1,-0.33216229746433723,,,,0,0.86861766843746957,0.13416517640774009,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,49,adaptive,0.59590568328284887,0.80429324552350356,0.67346985087548317,0.59084503982384073,0.60845468304007688,0.51257000686821119,0.51314828046284899,0.42385059039038603,0.44273662557900484,0.35186784972731622,0.59881429420542487,0.40539310890413666,0,0.20100385984940566,,,,0,0.3935685252086113,0.26576298895981887,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,50,adaptive,0.49246252756368986,0.72443300528882293,0.48013120200091319,0.41759021692662984,0.36365764545877804,0.27532166310879957,0.21362708154958526,0.36387101485969031,0.27587575345698817,0.21218353589894576,0.51815715696557962,0.52235254478095117,0,0.090911019401663573,,,,0,0.33973614469404972,0.34246235063991787,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,51,adaptive,0.62551226210208988,0.892310269215282,1,0.64605191360130532,0.31428092942547409,0.50499907272379363,0.47239545139215877,0.46469796441593153,0.46329681392978089,0.35942851196412401,0.70782621712800442,0.38017956955836901,0,0.67538415065074986,,,,0,0.46632552497593427,0.24922851819207986,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,52,adaptive,0.6124033997666648,0.87843707533726234,0.90655244387749545,0.63843407739463365,0.2082196939839325,0.49910785244211786,0.45889673179999257,0.48405343503212578,0.45841184079399583,0.36220971569508081,0.70709681743016295,0.39257445378583483,0,0.34089872137996313,,,,0,0.46583870727541699,0.25735680387692739,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,53,adaptive,0.84589778093521562,0.84276044915373982,0.27712050990632514,0.68034832440424431,0.62814305939595216,0.68644888117004277,0.18739209607127211,0.66066201736764096,0.78201215907492794,0.6268859767548195,1.2365694869095365,0.18340216207583321,0,0.57508186713590392,,,,0,0.81922062970488962,0.12018632989979577,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,54,adaptive,0.84567272983136321,0.86351164035706229,0.68646949129004364,0.76429404028440073,0.65482334997188252,0.74761121493507254,0.58167459751648209,0.69209360634413386,0.71857766602750173,0.69819590406139298,0.90422606542114559,0.16317973514871195,0,0.89329294167867002,,,,0,0.59740718405936077,0.10692491815216852,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,55,adaptive,0.87572735308428995,0.88257822338026648,0.8704207772357716,0.81101379782824401,0.74224437462370574,0.80988083962715041,0.7546504049663606,0.72437137540039997,0.79353706284998049,0.73016067477437196,0.88719114351462058,0.13168761197616738,0,0.96621148966013304,,,,0,0.58603769551204254,0.086273093635596571,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,56,adaptive,0.919749500251411,0.96270911780524815,0.93087403435771821,0.88020890197608537,0.86857621915274041,0.91689524997066441,0.93306280963962396,0.7616571721778832,0.99863212263394929,0.7821212586353915,0.93169242706981048,0.087908040493075351,0,0.96139499387875726,,,,0,0.61573884920667099,0.057563437486792685,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,57,adaptive,0.93041587228139511,1,1,0.90225361777770063,1,0.95333585292678669,0.76803690736056696,0.77183010662311857,1,0.8123976971685043,0.95072324198715652,0.0779119885496974,0,0.72538397560137247,,,,0,0.62844044146733291,0.051008251942073528,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,58,adaptive,0.93212897210216883,1,1,0.90609143592740504,0.96526701212711241,0.97098729154188534,0.6027395455255653,0.78356651852777404,1,0.82648459367671012,0.98643725407552429,0.075459255183552454,0,0.27619100726780899,,,,0,0.65227677330645628,0.049399804687309617,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,59,adaptive,0.93264147566154454,1,1,0.90940713163726272,0.85029800232613484,0.97395266083849563,0.61779408593805329,0.7865257746470119,1,0.84208746568074122,0.98498404522057548,0.07437279490014885,0,0.2678651914850228,,,,0,0.65130686915756364,0.048687328523217971,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,60,adaptive,0.93763693949234161,1,1,0.91776702984702851,0.88274719731334683,0.96346319900019395,0.55868413162903319,0.77749245228616237,0.94807521263175742,0.89013856848424033,1.0038484684231992,0.069847153904542991,0,0.80263095186437994,,,,0,0.66389740785981854,0.045719515170203437,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,61,adaptive,0.94250290236019074,1,1,0.92047482830076732,0.92857681550960658,0.94805062585200861,0.64964005107454037,0.77069898206203946,0.99988339198153786,0.85814295354660042,0.98463560778811854,0.066258254712163123,0,0.49490446648287961,,,,0,0.65107431420841178,0.043365995976765485,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,62,adaptive,0.95598540343379046,1,1,0.9802458084771547,0.75873388275261611,0.90761223190237039,0.63949822036999837,0.76252226098866638,1,0.88025498289810178,1.0228025142472494,0.056523903531546071,0,0.79273004843129069,,,,0,0.67654776270760575,0.036982427893300987,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,63,adaptive,0.979156374902591,1,1,1,1,0.91916341776142729,1,0.76506694870531455,1,0.99994419371219723,0.98065099511580534,0.03910922677075488,0,0.9451426179721879,,,,0,0.64841489443578515,0.025562275415610049,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,64,adaptive,0.98959807077217565,0.97755552520610889,1,1,0.66679947513721183,0.96135108391131996,1,0.82853627612786662,1,1,1.0418022170414727,0.020551020286125508,0,0.55677023724516728,,,,0,0.68922859004022941,0.013392221921185533,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,65,adaptive,1,0.95059629307439575,1,1,1,1,0.85906138044410829,0.95934368624363464,1,1,1.0099318472411603,0.0016374648424988081,0,0.24606755570966224,,,,0,0.66795759118084186,0.00098913858932670991,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,66,adaptive,1,0.94950585167008317,0.7911354110471589,1,1,1,0.85715615061393757,0.98021887513599848,1,1,1.0320143909129338,0.0011763807665795447,0,0.79101862808426149,,,,0,0.68269597558609796,0.00068677004557695027,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,67,adaptive,1,0.94251311486492828,1,1,0.90257511212861896,1,0.8444691146454536,0.98582745471328348,1,1,1.01684073253796,0.0014022412009747842,0,0.44797822200029414,,,,0,0.67256873602128942,0.00083488422736173798,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,68,adaptive,1,0.94815760674335903,0.57859469812833775,1,1,0.99840722917124325,1,0.97912710043422879,1,1,1.0887912142227734,0.0012503394375087695,0,0.29145519202230297,,,,0,0.72059009954607167,0.00073527047487924769,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,69,adaptive,1,0.94691125469430415,1,1,1,1,0.87882880264316454,0.98448211627866378,0.73995630780232458,1,1.0411525904603443,0.001223687837328782,0,0.90798764893806239,,,,0,0.68879501470512061,0.00071779295623157545,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,70,adaptive,1,0.94900100929604259,0.62258746343274485,1,0.87341094935823083,1,1,0.98536658097348706,0.98570395183394133,1,1.0793346937468402,0.0011260136020911382,0,0.55189822809791278,,,,0,0.71427860590738235,0.00065374039442536551,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,71,adaptive,1,0.94420596128629564,1,1,0.64883482065520826,1,0.8489597177289725,0.98643189653204277,1,1,1.0730650750263857,0.0013188272750814137,0,0.70118625958327552,,,,0,0.71009412190273569,0.00078018325498366531,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,72,adaptive,1,0.95551058353878449,0.73234801685132755,1,1,1,0.69360577514967692,0.98706353238633582,0.96549099716469977,1,1.0833529381908671,0.00085866414855154235,0,0.43844033217729261,,,,0,0.71696047227796955,0.00047841864908446493,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,73,adaptive,1,0.95302948625561779,1,1,1,1,0.614779138955455,1,1,1,1.0741975558919503,0.0008824916645644793,0,0.66844869691677522,,,,0,0.71084996500561259,0.000494044196992711,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,74,adaptive,0.9616319834234498,0.99298105674314407,1,0.86898218347291312,0.89673249189815818,0.99385177370565714,0.61367612425195928,0.90929215502960026,1,0.73658254045691762,1.0212747899172028,0.057412184266308369,0,0.82796946493875179,,,,0,0.67552812526111572,0.037564942376533919,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,75,adaptive,1,1,1,1,1,1,0.81850893117283885,1,1,1,1.0164695040320126,0,0,0.47815673682439047,,,,0,0.67232096979905687,-8.467394449519132e-05,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,76,adaptive,1,0.99977590042323683,0.62076324656357851,1,1,0.99264922997560323,1,1,0.77317231127211727,1,1.0976356577653152,2.1633616228750205e-05,1,-0.022769823051373761,,,,1,0.72649307932585072,-7.0487106612996132e-05,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,77,adaptive,0.47339792083157023,0.72193726922011292,0.48879357927335498,0.4047269268531285,0.34479372209510034,0.26476369137901623,0.2256630783761657,0.36460607346859192,0.27593048710446594,0.23423100437531535,0.4919363831020821,0.54078974884127695,0,0.96662512516122356,,,,0,0.32223581274191637,0.35455305347198451,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,78,adaptive,0.49980033733198259,0.72564601622691127,0.47687241257022839,0.43792208834699425,0.38492998986615856,0.29046447760605149,0.20900617006397229,0.35834285341223238,0.27543936465866325,0.20991025107707587,0.52737794372615943,0.51277572293691931,0,0.40266712028599205,,,,0,0.34589030436950557,0.33618208674453703,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,79,adaptive,0.69089151330160559,0.88088533001459179,0.98653839275609101,0.6717157122083699,0.52415305667731327,0.53869720289767709,0.45995074721490226,0.52238919597198685,0.47236907876954332,0.411740913439124,0.7334778112922492,0.31648791474221261,0,0.45880245660369823,,,,0,0.48344597364433262,0.20746096662921532,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,80,adaptive,0.60430388994380047,0.80743136717799224,0.75660357610939966,0.62246318606075268,0.55050359315180653,0.49888123587950289,0.48899812821079869,0.44077915328249528,0.45105851458512103,0.37483355719111827,0.60737783933058709,0.39673350782586997,0,0.32409256884782522,,,,0,0.39928402709111072,0.26008421776766905,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,81,adaptive,0.58182422080678597,0.79001216473983338,0.67297028435670314,0.59487940363337111,0.55876342129615975,0.48795835314902714,0.50630177175615509,0.41431013437268938,0.41646137584257636,0.33610899908716052,0.58394835598680384,0.41894484167683171,0,0.88806319813535284,,,,0,0.38364666497061328,0.27464990984425036,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,82,adaptive,0.60389775393742195,0.81050941727536419,0.64401620561980721,0.58609455790641685,0.62232559536277554,0.53200482733056276,0.52798223129850996,0.4283582823910087,0.45737711162259809,0.35820279889401813,0.60912118404115834,0.39792974843928997,0,0.33733940389632028,,,,0,0.4004475744105308,0.26086868539764085,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,83,adaptive,0.60024154499357507,0.80728545867337365,0.6417933498203553,0.57788658353049316,0.62828235298035917,0.53356636272937696,0.45252402970104544,0.42139482178312948,0.46133574997849552,0.34868465135312676,0.60576228703690649,0.40186809692685971,0,0.11440425914036267,,,,0,0.39820577129390866,0.26345136556197174,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,84,adaptive,0.59848031460025786,0.80643739070775677,0.66423898847114693,0.57475327134569321,0.63494208535826924,0.53542787876987896,0.46527511274185374,0.42159010593889201,0.53175775659145341,0.34519512166541727,0.61026919457399087,0.40372178513404033,0,0.19025455588119633,,,,0,0.40121378236128408,0.26466697250448834,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,85,adaptive,0.59987943358172569,0.79107008085141473,0.66101424570444822,0.54877102051342908,0.66213328965416685,0.60677193459197676,0.46494727832315808,0.40624823284636724,0.38986960679123972,0.32977272447947603,0.60420994755936519,0.40671818454888647,0,0.067788935937710959,,,,0,0.39716970514647915,0.26663194369928256,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,86,adaptive,0.60057128025149464,0.78277592605912116,0.64564020943191969,0.5817982987617617,0.65692341290937084,0.52883553040323406,0.46213096517502256,0.39296919957855642,0.37892112392565835,0.25615053275562194,0.60544862056738613,0.40594795343013979,0,0.0042897871617529337,,,,0,0.39799642326446316,0.26612684349329113,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,87,adaptive,0.60058312590923846,0.77978154970058933,0.64228804225418079,0.58393833142310636,0.67149926212414468,0.51799757013440451,0.46252387873617751,0.38659146001148964,0.37230664388695772,0.2350478051029683,0.6069984736842573,0.40805357932435654,0,0.018088998636607456,,,,0,0.39903082995907457,0.26750766549207039,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,88,adaptive,0.60065798426696382,0.78363396536674845,0.64875684937756595,0.58613506932033954,0.63163646707598653,0.52947769643460352,0.46211329946928886,0.39851736356790701,0.3817128181464069,0.26707598439663499,0.60373271759964964,0.40463875105242064,0,0.020088568357942517,,,,0,0.39685119117904238,0.26526829808454888,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,89,adaptive,0.60045173191223378,0.78484590703517154,0.64527901419220868,0.57467527049186728,0.67244370980340817,0.53837805847605191,0.46181625766708745,0.39279789680158345,0.38262200950477493,0.26424643890577371,0.60658486626953789,0.40580709389368574,0,0.012040048333585778,,,,0,0.39875477910362939,0.26603447098438165,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,90,adaptive,0.60047052302516901,0.78787471167251188,0.64516024230279312,0.59027879453189236,0.65884143779161874,0.51044411006536228,0.46388053154250686,0.3989888327703045,0.38056734705595113,0.27829463125891069,0.60546272522069389,0.40398948350748032,0,0.036814522275595465,,,,0,0.39800583702609504,0.26484252306363498,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,91,adaptive,0.6006178528729833,0.78073210111074132,0.64639027547580785,0.57710297294230362,0.65343865900563836,0.53995803439980539,0.46117160651225536,0.39099635060368398,0.37956158990579042,0.24842100848547446,0.60520305418199916,0.40691828834173438,0,0.041738253956100542,,,,0,0.39783252675694852,0.26676316725611782,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,92,adaptive,0.6003762700898847,0.7873243881961608,0.64479336490514805,0.5775168453312034,0.67753647952605323,0.53070971176503956,0.4626790054055111,0.39505995201714833,0.38300102158407984,0.27473463600505427,0.60699387575676,0.40486969343334572,0,0.054820067041597392,,,,0,0.39902776119924643,0.2654197448923164,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,93,adaptive,0.60053539774972264,0.78412389858451392,0.64415730797772686,0.58428030499068484,0.66604202385966571,0.52011009244701156,0.46280785778324912,0.39297547687554196,0.37796549233984111,0.25887488100911549,0.60623327332004728,0.40567750428148414,0,0.0055483345803648033,,,,0,0.39852011809171006,0.265949489037763,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,94,adaptive,0.60056438169137738,0.78226875129584583,0.64802736264003102,0.57386812551662547,0.65011939452811951,0.5485907311915168,0.46105919328690242,0.39365538401215799,0.3833196163540703,0.25913153401554018,0.60476696657384121,0.4062343996805256,0,0.035083076640958,,,,0,0.39754147211673441,0.2663146884875453,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,95,adaptive,0.60052413924035009,0.78522495483425681,0.64272513323784053,0.57599829130624391,0.68779954351288852,0.52933970181422207,0.46121418021005861,0.39022797795486325,0.38053880649102428,0.25876579115358328,0.60836533085605204,0.40617114239191487,0,0.054341412428846603,,,,0,0.39994310105992342,0.26627320578354896,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,96,adaptive,0.60052990442611998,0.78388278268038747,0.64557269988624622,0.58406562967956266,0.65700794488200087,0.52412744753282525,0.46282117859168376,0.39439806345411282,0.37896372763200264,0.26116400866731176,0.60540388974291748,0.40543570987484512,1,-0.0098399408572570381,,,,1,0.39796656891002002,0.26579092571614638,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
CF1_D10,trieste,Trieste,continuous_margins,solver_evaluation,10,97,adaptive,0.9219238189424942,0.9822716583736969,0.98091829410666054,0.89563855347950205,0.88191290858319438,0.96786599877660173,0.63474183924256367,0.83228222107031657,0.95071121151487947,0.80389303034029269,0.95952188244213288,0.082066612252015406,0,0.60892745613722032,,,,0,0.63431285124025405,0.053732760517203972,0.0091299769301051905,1.4983015142350549,0.000129119937437392,1.5249075522249327
