record_type,pair_id,input_a,input_b,grid_a,grid_b,x1,x2,x3,x4,hvi_draw,evaluation_index,stage,sequential_iteration,objective_y1,objective_y2,constraint_label,feasible,is_selected
slice_grid,2,1,3,0.25,0.125,1.34375,5.90398975492891,1.3375,3.10956235475317,1.4236384275663,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.166666666666667,1.34375,5.90398975492891,1.75,3.10956235475317,1.22693811044977,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.208333333333333,1.34375,5.90398975492891,2.1625,3.10956235475317,0.972907260264366,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.25,1.34375,5.90398975492891,2.575,3.10956235475317,0.676809198047552,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.291666666666667,1.34375,5.90398975492891,2.9875,3.10956235475317,0.358002168460466,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.333333333333333,1.34375,5.90398975492891,3.4,3.10956235475317,0.0381458492443692,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.375,1.34375,5.90398975492891,3.8125,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.416666666666667,1.34375,5.90398975492891,4.225,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.458333333333333,1.34375,5.90398975492891,4.6375,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.5,1.34375,5.90398975492891,5.05,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.541666666666667,1.34375,5.90398975492891,5.4625,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.583333333333333,1.34375,5.90398975492891,5.875,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.625,1.34375,5.90398975492891,6.2875,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.666666666666667,1.34375,5.90398975492891,6.7,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.708333333333333,1.34375,5.90398975492891,7.1125,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.75,1.34375,5.90398975492891,7.525,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.791666666666667,1.34375,5.90398975492891,7.9375,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.833333333333333,1.34375,5.90398975492891,8.35,3.10956235475317,0.157421273293776,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.875,1.34375,5.90398975492891,8.7625,3.10956235475317,0.310508881661061,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.916666666666667,1.34375,5.90398975492891,9.175,3.10956235475317,0.414286694663116,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,0.958333333333333,1.34375,5.90398975492891,9.5875,3.10956235475317,0.461054627822407,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.25,1,1.34375,5.90398975492891,10,3.10956235475317,0.448798095179491,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0,1.546875,5.90398975492891,0.1,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.0416666666666667,1.546875,5.90398975492891,0.5125,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.0833333333333333,1.546875,5.90398975492891,0.925,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.125,1.546875,5.90398975492891,1.3375,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.166666666666667,1.546875,5.90398975492891,1.75,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.208333333333333,1.546875,5.90398975492891,2.1625,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.25,1.546875,5.90398975492891,2.575,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.291666666666667,1.546875,5.90398975492891,2.9875,3.10956235475317,0.0980426641054649,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.333333333333333,1.546875,5.90398975492891,3.4,3.10956235475317,0.352142956141362,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.375,1.546875,5.90398975492891,3.8125,3.10956235475317,0.581614623963396,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.416666666666667,1.546875,5.90398975492891,4.225,3.10956235475317,0.76835254711263,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.458333333333333,1.546875,5.90398975492891,4.6375,3.10956235475317,0.898666781359339,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.5,1.546875,5.90398975492891,5.05,3.10956235475317,0.964428536306225,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.541666666666667,1.546875,5.90398975492891,5.4625,3.10956235475317,0.963699802917777,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.583333333333333,1.546875,5.90398975492891,5.875,3.10956235475317,0.900794323854498,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.625,1.546875,5.90398975492891,6.2875,3.10956235475317,0.785769596358164,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.666666666666667,1.546875,5.90398975492891,6.7,3.10956235475317,0.633401037894876,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.708333333333333,1.546875,5.90398975492891,7.1125,3.10956235475317,0.461736117755092,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.75,1.546875,5.90398975492891,7.525,3.10956235475317,0.290367239664371,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.791666666666667,1.546875,5.90398975492891,7.9375,3.10956235475317,0.138586915671462,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.833333333333333,1.546875,5.90398975492891,8.35,3.10956235475317,0.0236034456803375,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.875,1.546875,5.90398975492891,8.7625,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.916666666666667,1.546875,5.90398975492891,9.175,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,0.958333333333333,1.546875,5.90398975492891,9.5875,3.10956235475317,0.0104009650211149,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.291666666666667,1,1.546875,5.90398975492891,10,3.10956235475317,0.12729903216704,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0,1.75,5.90398975492891,0.1,3.10956235475317,1.93822290371082,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.0416666666666667,1.75,5.90398975492891,0.5125,3.10956235475317,1.93321520258501,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.0833333333333333,1.75,5.90398975492891,0.925,3.10956235475317,1.85797139978131,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.125,1.75,5.90398975492891,1.3375,3.10956235475317,1.71784575285974,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.166666666666667,1.75,5.90398975492891,1.75,3.10956235475317,1.52419645219552,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.208333333333333,1.75,5.90398975492891,2.1625,3.10956235475317,1.29326987210162,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.25,1.75,5.90398975492891,2.575,3.10956235475317,1.04465854380113,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.291666666666667,1.75,5.90398975492891,2.9875,3.10956235475317,0.799482539954345,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.333333333333333,1.75,5.90398975492891,3.4,3.10956235475317,0.578463338712144,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.375,1.75,5.90398975492891,3.8125,3.10956235475317,0.400063153010104,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.416666666666667,1.75,5.90398975492891,4.225,3.10956235475317,0.278853013581437,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.458333333333333,1.75,5.90398975492891,4.6375,3.10956235475317,0.224251812863462,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.5,1.75,5.90398975492891,5.05,3.10956235475317,0.239745571852642,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.541666666666667,1.75,5.90398975492891,5.4625,3.10956235475317,0.322652905634222,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.583333333333333,1.75,5.90398975492891,5.875,3.10956235475317,0.464451907975785,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.625,1.75,5.90398975492891,6.2875,3.10956235475317,0.651634119375976,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.666666666666667,1.75,5.90398975492891,6.7,3.10956235475317,0.867001484867089,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.708333333333333,1.75,5.90398975492891,7.1125,3.10956235475317,1.09128512720317,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.75,1.75,5.90398975492891,7.525,3.10956235475317,1.30493407568796,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.791666666666667,1.75,5.90398975492891,7.9375,3.10956235475317,1.48990550177649,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.833333333333333,1.75,5.90398975492891,8.35,3.10956235475317,1.6312854117638,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.875,1.75,5.90398975492891,8.7625,3.10956235475317,1.71858368883927,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.916666666666667,1.75,5.90398975492891,9.175,3.10956235475317,1.74658108718543,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,0.958333333333333,1.75,5.90398975492891,9.5875,3.10956235475317,1.71565427924248,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.333333333333333,1,1.75,5.90398975492891,10,3.10956235475317,1.6315622495285,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0,1.953125,5.90398975492891,0.1,3.10956235475317,1.96953288710203,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.0416666666666667,1.953125,5.90398975492891,0.5125,3.10956235475317,1.9103041283438,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.0833333333333333,1.953125,5.90398975492891,0.925,3.10956235475317,1.92179248855325,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.125,1.953125,5.90398975492891,1.3375,3.10956235475317,1.99456441318124,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.166666666666667,1.953125,5.90398975492891,1.75,3.10956235475317,2.11401748604327,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.208333333333333,1.953125,5.90398975492891,2.1625,3.10956235475317,2.26176499537313,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.25,1.953125,5.90398975492891,2.575,3.10956235475317,2.41734057613112,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.291666666666667,1.953125,5.90398975492891,2.9875,3.10956235475317,2.56006254271373,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.333333333333333,1.953125,5.90398975492891,3.4,3.10956235475317,2.67088938783066,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.375,1.953125,5.90398975492891,3.8125,3.10956235475317,2.73410312264051,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.416666666666667,1.953125,5.90398975492891,4.225,3.10956235475317,2.73867278149532,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.458333333333333,1.953125,5.90398975492891,4.6375,3.10956235475317,2.67917763623393,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.5,1.953125,5.90398975492891,5.05,3.10956235475317,2.556208571342,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.541666666666667,1.953125,5.90398975492891,5.4625,3.10956235475317,2.37621424053813,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.583333333333333,1.953125,5.90398975492891,5.875,3.10956235475317,2.15081389381508,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.625,1.953125,5.90398975492891,6.2875,3.10956235475317,1.89564927367968,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.666666666666667,1.953125,5.90398975492891,6.7,3.10956235475317,1.62889066301085,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.708333333333333,1.953125,5.90398975492891,7.1125,3.10956235475317,1.36953907566274,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.75,1.953125,5.90398975492891,7.525,3.10956235475317,1.13567930604401,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.791666666666667,1.953125,5.90398975492891,7.9375,3.10956235475317,0.942842846152311,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.833333333333333,1.953125,5.90398975492891,8.35,3.10956235475317,0.802634443182074,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.875,1.953125,5.90398975492891,8.7625,3.10956235475317,0.721754729562636,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.916666666666667,1.953125,5.90398975492891,9.175,3.10956235475317,0.701511149562643,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,0.958333333333333,1.953125,5.90398975492891,9.5875,3.10956235475317,0.737855607612507,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.375,1,1.953125,5.90398975492891,10,3.10956235475317,0.821930368424064,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0,2.15625,5.90398975492891,0.1,3.10956235475317,0.560574759308292,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.0416666666666667,2.15625,5.90398975492891,0.5125,3.10956235475317,0.472538749564458,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.0833333333333333,2.15625,5.90398975492891,0.925,3.10956235475317,0.329209942297261,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.125,2.15625,5.90398975492891,1.3375,3.10956235475317,0.143151485957742,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.166666666666667,2.15625,5.90398975492891,1.75,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.208333333333333,2.15625,5.90398975492891,2.1625,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.25,2.15625,5.90398975492891,2.575,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.291666666666667,2.15625,5.90398975492891,2.9875,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.333333333333333,2.15625,5.90398975492891,3.4,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.375,2.15625,5.90398975492891,3.8125,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.416666666666667,2.15625,5.90398975492891,4.225,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.458333333333333,2.15625,5.90398975492891,4.6375,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.5,2.15625,5.90398975492891,5.05,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.541666666666667,2.15625,5.90398975492891,5.4625,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.583333333333333,2.15625,5.90398975492891,5.875,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.625,2.15625,5.90398975492891,6.2875,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.666666666666667,2.15625,5.90398975492891,6.7,3.10956235475317,0.239518757768728,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.708333333333333,2.15625,5.90398975492891,7.1125,3.10956235475317,0.468745072997623,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.75,2.15625,5.90398975492891,7.525,3.10956235475317,0.665418428379313,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.791666666666667,2.15625,5.90398975492891,7.9375,3.10956235475317,0.816687701952798,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.833333333333333,2.15625,5.90398975492891,8.35,3.10956235475317,0.914234813947171,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.875,2.15625,5.90398975492891,8.7625,3.10956235475317,0.954907998288344,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.916666666666667,2.15625,5.90398975492891,9.175,3.10956235475317,0.940848002085724,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,0.958333333333333,2.15625,5.90398975492891,9.5875,3.10956235475317,0.879107358682985,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.416666666666667,1,2.15625,5.90398975492891,10,3.10956235475317,0.780817021704915,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0,2.359375,5.90398975492891,0.1,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.0416666666666667,2.359375,5.90398975492891,0.5125,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.0833333333333333,2.359375,5.90398975492891,0.925,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.125,2.359375,5.90398975492891,1.3375,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.166666666666667,2.359375,5.90398975492891,1.75,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.208333333333333,2.359375,5.90398975492891,2.1625,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.25,2.359375,5.90398975492891,2.575,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.291666666666667,2.359375,5.90398975492891,2.9875,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.333333333333333,2.359375,5.90398975492891,3.4,3.10956235475317,0.0684016842772192,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.375,2.359375,5.90398975492891,3.8125,3.10956235475317,0.186488177778653,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.416666666666667,2.359375,5.90398975492891,4.225,3.10956235475317,0.245576487065547,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.458333333333333,2.359375,5.90398975492891,4.6375,3.10956235475317,0.248180585062743,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.5,2.359375,5.90398975492891,5.05,3.10956235475317,0.20211695568419,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.541666666666667,2.359375,5.90398975492891,5.4625,3.10956235475317,0.119666478141532,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.583333333333333,2.359375,5.90398975492891,5.875,3.10956235475317,0.0163121199277896,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.625,2.359375,5.90398975492891,6.2875,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.666666666666667,2.359375,5.90398975492891,6.7,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.708333333333333,2.359375,5.90398975492891,7.1125,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.75,2.359375,5.90398975492891,7.525,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.791666666666667,2.359375,5.90398975492891,7.9375,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.833333333333333,2.359375,5.90398975492891,8.35,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.875,2.359375,5.90398975492891,8.7625,3.10956235475317,0,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.916666666666667,2.359375,5.90398975492891,9.175,3.10956235475317,0.157365378579596,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,0.958333333333333,2.359375,5.90398975492891,9.5875,3.10956235475317,0.376965940701061,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.458333333333333,1,2.359375,5.90398975492891,10,3.10956235475317,0.620118643910095,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0,2.5625,5.90398975492891,0.1,3.10956235475317,1.63193523259472,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.0416666666666667,2.5625,5.90398975492891,0.5125,3.10956235475317,1.53524185072433,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.0833333333333333,2.5625,5.90398975492891,0.925,3.10956235475317,1.40096174042698,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.125,2.5625,5.90398975492891,1.3375,3.10956235475317,1.24577543118004,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.166666666666667,2.5625,5.90398975492891,1.75,3.10956235475317,1.08811571874788,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.208333333333333,2.5625,5.90398975492891,2.1625,3.10956235475317,0.946452074608677,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.25,2.5625,5.90398975492891,2.575,3.10956235475317,0.83760396467233,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.291666666666667,2.5625,5.90398975492891,2.9875,3.10956235475317,0.77523749833043,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.333333333333333,2.5625,5.90398975492891,3.4,3.10956235475317,0.768672782516924,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.375,2.5625,5.90398975492891,3.8125,3.10956235475317,0.822094965960981,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.416666666666667,2.5625,5.90398975492891,4.225,3.10956235475317,0.934233053665499,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.458333333333333,2.5625,5.90398975492891,4.6375,3.10956235475317,1.09854147457527,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.5,2.5625,5.90398975492891,5.05,3.10956235475317,1.30387190518272,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.541666666666667,2.5625,5.90398975492891,5.4625,3.10956235475317,1.5355654850091,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.583333333333333,2.5625,5.90398975492891,5.875,3.10956235475317,1.77684682264623,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.625,2.5625,5.90398975492891,6.2875,3.10956235475317,2.01037892552293,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.666666666666667,2.5625,5.90398975492891,6.7,3.10956235475317,2.21983475550407,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.708333333333333,2.5625,5.90398975492891,7.1125,3.10956235475317,2.39134344265643,NaN,,NaN,NaN,NaN,NaN,NaN,0
slice_grid,2,1,3,0.5,0.75,2.5625,5.90398975492891,7.525,3.10956235475317,2.51467997788386,NaN,,NaN,NaN,NaN,NaN,NaN,0
