record_type,problem_id,display_name,dimension,replicate,sequential_evaluations,total_evaluations,evaluation_index,stage,sequential_iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_y1,objective_y2,constraint_label,feasible,seed_1_normalized_hv,seed_2_normalized_hv,seed_3_normalized_hv,seed_4_normalized_hv,seed_5_normalized_hv,median_normalized_hv
evaluation,WELDEDBEAM,Welded beam D4,4,1,NaN,NaN,150,sequential,130,1.45006677063297,9.99999998875311,7.80017082991621,2.34137610537535,NaN,NaN,NaN,NaN,NaN,NaN,42.383154966783,0.00197556157085861,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,1,initial,0,0.588502362087806,8.22111372941045,6.20443483682469,3.10956235475317,NaN,NaN,NaN,NaN,NaN,NaN,21.8989492801011,0.0029557530136664,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,2,initial,0,3.39070260747001,7.0071515332942,0.148600891389193,0.684412684808184,NaN,NaN,NaN,NaN,NaN,NaN,89.0649642645985,977.44380907801,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,3,initial,0,0.87726528894939,5.58617084325722,6.66129226623395,0.976785042061255,NaN,NaN,NaN,NaN,NaN,NaN,11.2169498451963,0.00760325623830983,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,4,initial,0,0.168637262587531,1.20384767816672,8.39456732465952,4.85669150548975,NaN,NaN,NaN,NaN,NaN,NaN,43.9633360379425,0.000764079637996609,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,5,initial,0,1.29475757563747,4.71926990103968,5.46742366729731,2.33421019413465,NaN,NaN,NaN,NaN,NaN,NaN,20.6924843618633,0.00575421317941873,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,6,initial,0,4.55751043499254,6.31654875821421,4.6179496879545,1.66614668215215,NaN,NaN,NaN,NaN,NaN,NaN,151.830158251415,0.0133786801300173,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,7,initial,0,4.28212177691083,7.98389260340189,2.89685498609389,4.39142990299867,NaN,NaN,NaN,NaN,NaN,NaN,172.067701347297,0.0205630661728161,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,8,initial,0,3.27715406921852,2.58104753686682,1.78577522813005,0.187050822866119,NaN,NaN,NaN,NaN,NaN,NaN,30.8759949945849,2.06079166072501,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,9,initial,0,4.26822497596059,1.61503418936068,8.62829293380199,2.66207793167604,NaN,NaN,NaN,NaN,NaN,NaN,57.5084288938547,0.00128374476445915,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,10,initial,0,2.12684137267672,0.677596152127474,1.51988200360547,0.446318511361227,NaN,NaN,NaN,NaN,NaN,NaN,3.89251814294566,1.40087561646631,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,11,initial,0,2.89460594654026,5.12614944558908,0.716632349794994,1.27646850967683,NaN,NaN,NaN,NaN,NaN,NaN,48.0957235497948,4.67277384046018,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,12,initial,0,2.46680949243584,3.6592144768528,3.20216541039526,3.92635194465411,NaN,NaN,NaN,NaN,NaN,NaN,35.0036537903801,0.0170276056026115,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,13,initial,0,0.832195621046012,9.28718463564036,9.90933670463297,4.16407845779501,NaN,NaN,NaN,NaN,NaN,NaN,54.569535863135,0.000541778085621633,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,14,initial,0,1.89818038243395,9.73142527787178,4.34642461514167,2.00491112022755,NaN,NaN,NaN,NaN,NaN,NaN,46.4262092608496,0.0133346774362159,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,15,initial,0,2.66288429333689,7.34673383052693,3.86517305634171,2.91471180047595,NaN,NaN,NaN,NaN,NaN,NaN,67.2331837581771,0.0130428243136504,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,16,initial,0,1.50761846235439,4.42456225875348,2.46481103938224,1.48998329418484,NaN,NaN,NaN,NaN,NaN,NaN,14.018768340242,0.0983879255081917,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,17,initial,0,3.85940999780919,3.15112675157268,9.19353785282678,3.59783976800319,NaN,NaN,NaN,NaN,NaN,NaN,88.7594014829422,0.000785207195098292,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,18,initial,0,1.73057739615805,8.7271569894541,7.04666285994638,3.44306005918657,NaN,NaN,NaN,NaN,NaN,NaN,53.4404384149591,0.00182212855749811,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,19,initial,0,3.71151130601014,2.47481195338218,7.87082048465795,4.65792506938786,NaN,NaN,NaN,NaN,NaN,NaN,76.2366409945125,0.000966543877986306,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,20,initial,0,4.9008689327348,0.460093401603833,5.6862713280158,2.29710917642961,NaN,NaN,NaN,NaN,NaN,NaN,24.5789780998919,0.00519768218645658,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,21,sequential,1,1.85004893060129,6.64251784786631,2.46471325420441,4.51669047915615,NaN,NaN,NaN,NaN,NaN,NaN,33.9339499812312,0.0324604519490285,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,22,sequential,2,0.910281696416616,8.28717250165036,4.29898114915249,1.51054631544993,NaN,NaN,NaN,NaN,NaN,NaN,13.3028020814339,0.0182912516956353,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,23,sequential,3,0.980252584045158,6.30469188317614,5.04306252858013,3.6144119306711,NaN,NaN,NaN,NaN,NaN,NaN,23.3920226013719,0.00473536421595788,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,24,sequential,4,0.293993458199113,6.44902370862577,8.14074696459632,3.07982176435724,NaN,NaN,NaN,NaN,NaN,NaN,27.3222987819942,0.00132116099202824,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,25,sequential,5,0.213680318263216,7.83738875599221,7.00556037058929,2.05521585391469,NaN,NaN,NaN,NaN,NaN,NaN,14.9455530099465,0.00310661913346448,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,26,sequential,6,1.95355657406113,3.08762192633917,4.99677622480299,3.29351791068402,NaN,NaN,NaN,NaN,NaN,NaN,28.0580052265281,0.00534249793615331,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,27,sequential,7,1.23094996513979,7.50455316029038,9.7423220850409,4.99999999852398,NaN,NaN,NaN,NaN,NaN,NaN,68.2023609282801,0.000474806482324445,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,28,sequential,8,0.204461063156614,9.9999999411908,0.636839862123212,2.81965935270701,NaN,NaN,NaN,NaN,NaN,NaN,1.72628957447499,3.01430178936081,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,29,sequential,9,1.11417724069586,8.44448654809019,3.63825512081266,4.10662102684021,NaN,NaN,NaN,NaN,NaN,NaN,24.2590999755895,0.0110996687867238,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,30,sequential,10,0.125207205318701,6.92535046642149,5.80485931795108,1.61920498786902,NaN,NaN,NaN,NaN,NaN,NaN,9.07565872191864,0.00693102019259292,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,31,sequential,11,0.539674935254779,9.20787689249414,5.23468627987896,4.55051082120268,NaN,NaN,NaN,NaN,NaN,NaN,25.0056241404417,0.00336311691484391,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,32,sequential,12,3.02238519082797,1.4061742039204,8.07241692795985,4.99999994989566,NaN,NaN,NaN,NaN,NaN,NaN,57.0508094882048,0.000834628750283883,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,33,sequential,13,0.870179137648061,6.40675975863844,9.00709758498726,0.866422396471463,NaN,NaN,NaN,NaN,NaN,NaN,13.9972212722822,0.00346728722907807,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,34,sequential,14,2.34912090719839,9.99999990176452,4.08329703275056,2.97103274945354,NaN,NaN,NaN,NaN,NaN,NaN,71.5163213858433,0.0108525984852158,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,35,sequential,15,1.19438355141829,3.19532409699993,4.61881276142608,4.99999993817674,NaN,NaN,NaN,NaN,NaN,NaN,25.7221277792215,0.00445567005775291,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,36,sequential,16,1.71122711448035,1.69997931387112,3.78916826729198,3.73594318830546,NaN,NaN,NaN,NaN,NaN,NaN,17.6146250747061,0.0108004575872893,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,37,sequential,17,1.48018366943848,9.99998563059135,4.88842838491563,0.533316810227115,NaN,NaN,NaN,NaN,NaN,NaN,26.5726519626571,0.0352355495655002,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,38,sequential,18,0.735556070977023,6.61973895096842,2.67219377231179,4.40864573543019,NaN,NaN,NaN,NaN,NaN,NaN,13.4059221830712,0.0260954655844222,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,39,sequential,19,2.2048385557963,0.783591953303764,5.6669970686649,3.65532830104998,NaN,NaN,NaN,NaN,NaN,NaN,23.8080078798347,0.00329980853187385,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,40,sequential,20,3.29582455608195,0.100045104010343,5.07580939672863,4.99999878205675,NaN,NaN,NaN,NaN,NaN,NaN,24.4918175981686,0.00335728553484353,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,41,sequential,21,0.761139162057875,0.509629597777772,4.542934225274,3.47907498462687,NaN,NaN,NaN,NaN,NaN,NaN,14.4259960015281,0.00672978140772473,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,42,sequential,22,2.3970871407189,0.100231240779479,7.36395587286631,3.78147138325101,NaN,NaN,NaN,NaN,NaN,NaN,29.2575153477784,0.0014537165797413,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,43,sequential,23,0.44748928127604,9.15583462922206,6.41497459800665,1.64396352013726,NaN,NaN,NaN,NaN,NaN,NaN,12.3832937956913,0.00505821278318761,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,44,sequential,24,0.49673173478477,6.49013840147188,7.11975020326255,4.99999993267935,NaN,NaN,NaN,NaN,NaN,NaN,37.9399387788753,0.00121649359189532,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,45,sequential,25,2.08878831950673,8.00369472175544,7.4811631202292,1.88885942118133,NaN,NaN,NaN,NaN,NaN,NaN,53.1805964827067,0.00277566522646918,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,46,sequential,26,2.70435984745148,4.91891270448355,2.31846865634496,3.5316457799779,NaN,NaN,NaN,NaN,NaN,NaN,46.1699479547447,0.0498761898292029,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,47,sequential,27,0.515334560973323,3.69220503421699,2.95986317163786,4.86100483032735,NaN,NaN,NaN,NaN,NaN,NaN,12.822866405439,0.0174153872712778,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,48,sequential,28,2.03805989305529,4.31513418179607,9.54097871744461,4.99999993632009,NaN,NaN,NaN,NaN,NaN,NaN,73.8290004737692,0.00050550483512022,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,49,sequential,29,0.636809207043064,3.99868003699971,1.0045702397021,4.99999994810736,NaN,NaN,NaN,NaN,NaN,NaN,5.4172079573327,0.433075055740254,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,50,sequential,30,3.74936646675338,0.821128885274712,8.32233456354251,4.9999999972295,NaN,NaN,NaN,NaN,NaN,NaN,57.4398350322915,0.000761673029515549,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,51,sequential,31,1.77495781174534,1.78194450657697,4.94443930277016,2.94772480034965,NaN,NaN,NaN,NaN,NaN,NaN,19.4855734225521,0.00616078437491512,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,52,sequential,32,1.1050089304141,3.80237262140995,3.8844426503121,3.22019801093505,NaN,NaN,NaN,NaN,NaN,NaN,15.8917420996445,0.0116306871734036,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,53,sequential,33,1.34348209523764,9.63887471302258,2.79979871329998,4.26398584202668,NaN,NaN,NaN,NaN,NaN,NaN,28.8683294794942,0.0234572940058629,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,54,sequential,34,2.23226600490904,2.66576607190455,7.35875222967324,4.57067851561113,NaN,NaN,NaN,NaN,NaN,NaN,49.2362419848492,0.00120526037072178,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,55,sequential,35,1.31510339847885,1.24750656039231,3.8064436012681,3.98173521624313,NaN,NaN,NaN,NaN,NaN,NaN,15.3673516296639,0.0099963975549742,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,56,sequential,36,0.160800644541021,3.52217220161141,2.81702536555619,4.99999997118438,NaN,NaN,NaN,NaN,NaN,NaN,11.4964209598899,0.0196395629756081,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,57,sequential,37,4.43361870112288,0.78366636062295,8.34084485725345,4.99999997596946,NaN,NaN,NaN,NaN,NaN,NaN,61.8419687682692,0.000756613284105997,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,58,sequential,38,0.125010062223617,9.84194207064664,6.91000656883354,4.99999997965481,NaN,NaN,NaN,NaN,NaN,NaN,34.9265663091071,0.00133066492903882,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,59,sequential,39,2.37351358869076,0.100070073806621,3.32685145340513,3.22952528147203,NaN,NaN,NaN,NaN,NaN,NaN,9.57905040713614,0.0184601479024656,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,60,sequential,40,1.01300113470019,5.07288716672738,7.96808327806151,4.9999999550999,NaN,NaN,NaN,NaN,NaN,NaN,47.8574525923919,0.000867845668586959,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,61,sequential,41,0.69308675451645,4.67013350891504,8.5242011588447,3.00572710416656,NaN,NaN,NaN,NaN,NaN,NaN,30.2426744997588,0.001179134853788,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,62,sequential,42,0.321040894591513,5.84682516481233,4.63179961160938,4.67593017803586,NaN,NaN,NaN,NaN,NaN,NaN,20.0793994925468,0.00472451019548495,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,63,sequential,43,1.24906742894814,7.20272247632591,3.4719742747127,4.99999996734034,NaN,NaN,NaN,NaN,NaN,NaN,27.0064457198829,0.0104899784638428,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,64,sequential,44,0.535820787068675,4.01236263810343,6.59173071805412,2.01655529865788,NaN,NaN,NaN,NaN,NaN,NaN,14.4411325357861,0.00380071745781333,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,65,sequential,45,0.92420218330297,4.68470325795596,6.40730850673624,0.309859338820692,NaN,NaN,NaN,NaN,NaN,NaN,6.36965035145535,0.0269328677101383,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,66,sequential,46,2.43907987306606,1.59673492368224,5.46647470303773,2.94900292356,NaN,NaN,NaN,NaN,NaN,NaN,25.5913150362731,0.00455697727567067,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,67,sequential,47,0.270193042985574,4.5541423642567,8.40388396145824,2.06261360482692,NaN,NaN,NaN,NaN,NaN,NaN,19.0507144777064,0.001793147745736,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,68,sequential,48,4.09962922829746,0.39444837025139,9.99999994433611,4.99999995498089,NaN,NaN,NaN,NaN,NaN,NaN,65.0556495621855,0.000439040011284641,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,69,sequential,49,0.125009684276228,9.99999999108439,8.44581402888159,1.82311821111345,NaN,NaN,NaN,NaN,NaN,NaN,16.8001416771685,0.00199864067577565,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,70,sequential,50,1.12518614676199,4.88837940932118,1.48302412940647,4.058365039851,NaN,NaN,NaN,NaN,NaN,NaN,11.3201671234169,0.16583581679741,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,71,sequential,51,1.92646794551054,8.25456514734323,5.14802431828429,2.01566812123263,NaN,NaN,NaN,NaN,NaN,NaN,43.4019249007727,0.00798239652359771,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,72,sequential,52,3.32207650861194,4.71005680845988,0.988703282321201,4.29129909355613,NaN,NaN,NaN,NaN,NaN,NaN,60.4835592727931,0.529282312838877,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,73,sequential,53,1.18927289486593,4.20907803270309,7.38215354053139,1.31226406739878,NaN,NaN,NaN,NaN,NaN,NaN,16.5418695403771,0.00415818335449637,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,74,sequential,54,2.07000227681221,6.44623900080574,2.20291280630662,4.99999999754378,NaN,NaN,NaN,NaN,NaN,NaN,39.0998992512102,0.0410688145350186,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,75,sequential,55,0.483582143606884,4.44501124522699,6.46152450064245,4.99999993207478,NaN,NaN,NaN,NaN,NaN,NaN,32.9520672212434,0.00162741797816341,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,76,sequential,56,0.856245874346291,5.58004364081934,8.72446483036117,1.96512745202394,NaN,NaN,NaN,NaN,NaN,NaN,23.2632604552668,0.00168215876397664,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,77,sequential,57,0.823531289721442,2.48907065066245,6.45763583585125,2.53426457849992,NaN,NaN,NaN,NaN,NaN,NaN,17.9719188159852,0.00321663282625389,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,78,sequential,58,0.493816004101686,7.44812716470409,2.27275051707735,4.75025782808706,NaN,NaN,NaN,NaN,NaN,NaN,10.4585502808794,0.0393642168855852,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,79,sequential,59,0.352465110695309,9.70666551343606,3.90702351808374,3.83510271664832,NaN,NaN,NaN,NaN,NaN,NaN,14.240820859349,0.00959751981492782,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,80,sequential,60,0.429439089175109,2.72859074748729,5.6857614095135,2.71999133900606,NaN,NaN,NaN,NaN,NaN,NaN,15.2027241395506,0.00439076989971269,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,81,sequential,61,1.5236244112313,5.11460912748067,8.05182784324042,1.55675320312998,NaN,NaN,NaN,NaN,NaN,NaN,26.4146991734262,0.00270128796786189,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,82,sequential,62,0.485007498580431,9.98134563615496,5.91570041721094,1.40192982015515,NaN,NaN,NaN,NaN,NaN,NaN,10.5400581463248,0.00756361306498697,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,83,sequential,63,0.939689525922095,4.7721428659251,8.08620922486318,1.18054763689109,NaN,NaN,NaN,NaN,NaN,NaN,14.7985503620635,0.00351686465667844,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,84,sequential,64,0.214671807266611,1.35365892588804,9.9999999938809,1.22536967933769,NaN,NaN,NaN,NaN,NaN,NaN,14.2175224696013,0.0017914593783782,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,85,sequential,65,2.22442466643511,1.54724051222363,5.96897252848168,2.35129848658859,NaN,NaN,NaN,NaN,NaN,NaN,21.9408595155068,0.00439003102410845,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,86,sequential,66,0.125073902313802,9.99999640183668,2.9340102983928,4.01278970522698,NaN,NaN,NaN,NaN,NaN,NaN,9.7646834227834,0.0216592189594949,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,87,sequential,67,2.21910814361696,4.13482572160584,7.10303675828043,1.61529468068947,NaN,NaN,NaN,NaN,NaN,NaN,34.1424437681701,0.00379219048896853,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,88,sequential,68,0.137962905057473,5.36702688820089,7.23337717604318,2.45853584759382,NaN,NaN,NaN,NaN,NaN,NaN,18.2793858322178,0.00235925136263952,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,89,sequential,69,1.60587945289394,0.465979084130668,6.55499807310966,2.3242033259068,NaN,NaN,NaN,NaN,NaN,NaN,16.3935712900392,0.00335337614547141,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,90,sequential,70,0.971022831008964,9.99999994528682,7.03307877452903,1.58774229622353,NaN,NaN,NaN,NaN,NaN,NaN,21.7157649902163,0.00397427243430729,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,91,sequential,71,0.169649038855877,8.71693578017264,2.56760513574321,3.78399622724976,NaN,NaN,NaN,NaN,NaN,NaN,8.02130478123265,0.0342719402676907,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,92,sequential,72,2.1567364642735,6.60950243816969,7.39805728948673,4.99999994806039,NaN,NaN,NaN,NaN,NaN,NaN,72.0434439952033,0.00108430391010357,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,93,sequential,73,0.23038500774812,7.99507604698214,8.45750882531494,1.73191872928103,NaN,NaN,NaN,NaN,NaN,NaN,16.2946359218714,0.00209516970748813,1,1,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,94,sequential,74,4.98640718411476,0.100020086557823,9.99999961970902,0.125025225034836,NaN,NaN,NaN,NaN,NaN,NaN,4.19092220547841,0.0175580587824001,0,0,NaN,NaN,NaN,NaN,NaN,NaN
evaluation,WELDEDBEAM,Welded beam D4,4,2,NaN,NaN,95,sequential,75,0.817206924706628,9.98674037415612,3.34252955672672,2.41586721604545,NaN,NaN,NaN,NaN,NaN,NaN,14.1052297480082,0.0243318575314629,1,1,NaN,NaN,NaN,NaN,NaN,NaN
